target,submission_strategy,model_name,threshold,accuracy,f1,positive_rate,prior_gap,fold
S3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6324786324786325,0.7542857142857143,0.8717948717948718,0.19611919611919615,last_quarter_by_subject
S3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6495726495726496,0.7683615819209039,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6495726495726496,0.7683615819209039,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,model_linear_svc,linear_svc,0.05,0.6410256410256411,0.7613636363636364,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_linear_svc_rule_0.5,linear_svc,0.1,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_linear_svc_rule_0.75,linear_svc,0.05,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,model_svc_rbf,svc_rbf,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.6324786324786325,0.7724867724867724,0.9914529914529915,0.3157773157773158,last_quarter_by_subject
S3,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.6410256410256411,0.7765957446808511,0.9829059829059829,0.3072303072303072,last_quarter_by_subject
S3,model_random_forest,random_forest,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_random_forest_rule_0.25,random_forest,0.05,0.6239316239316239,0.768421052631579,1.0,0.32432432432432434,last_quarter_by_subject
S3,blend_random_forest_rule_0.5,random_forest,0.25,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,blend_random_forest_rule_0.75,random_forest,0.35,0.6581196581196581,0.7752808988764044,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,model_extra_trees,extra_trees,0.4,0.6752136752136753,0.7840909090909092,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,model_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.6581196581196581,0.7727272727272727,0.8803418803418803,0.20466620466620467,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6495726495726496,0.7734806629834253,0.9230769230769231,0.24740124740124747,last_quarter_by_subject
S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,model_mlp,mlp,0.05,0.6324786324786325,0.7361963190184049,0.7692307692307693,0.09355509355509362,last_quarter_by_subject
S3,blend_mlp_rule_0.25,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_mlp_rule_0.5,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_mlp_rule_0.75,mlp,0.05,0.6495726495726496,0.770949720670391,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,model_lightgbm,lightgbm,0.55,0.6837606837606838,0.7836257309941519,0.8376068376068376,0.16193116193116197,last_quarter_by_subject
S3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_lightgbm_rule_0.5,lightgbm,0.2,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,model_catboost,catboost,0.5,0.6666666666666666,0.7796610169491525,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,blend_catboost_rule_0.25,catboost,0.1,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S3,blend_catboost_rule_0.5,catboost,0.25,0.6666666666666666,0.7821229050279329,0.905982905982906,0.23030723030723033,last_quarter_by_subject
S3,blend_catboost_rule_0.75,catboost,0.4,0.6752136752136753,0.7865168539325843,0.8974358974358975,0.2217602217602218,last_quarter_by_subject
S3,meta_rule_extra_trees,extra_trees,0.4,0.6837606837606838,0.7909604519774011,0.8888888888888888,0.21321321321321318,last_quarter_by_subject
S3,meta_rule_lightgbm,lightgbm,0.55,0.6923076923076923,0.7906976744186046,0.8461538461538461,0.1704781704781705,last_quarter_by_subject
S3,meta_rule_catboost,catboost,0.55,0.6752136752136753,0.7790697674418604,0.8461538461538461,0.1704781704781705,last_quarter_by_subject
S3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.3,0.6581196581196581,0.7777777777777777,0.9145299145299145,0.23885423885423884,last_quarter_by_subject
S4,rule_subject_strategy_tuned,rule,0.05,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,model_logistic_regression,logistic_regression,0.05,0.5470085470085471,0.6394557823129252,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6239316239316239,0.717948717948718,0.811965811965812,0.23839223839223844,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.5,logistic_regression,0.1,0.6239316239316239,0.717948717948718,0.811965811965812,0.23839223839223844,last_quarter_by_subject
S4,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6153846153846154,0.7204968944099378,0.8547008547008547,0.28112728112728114,last_quarter_by_subject
S4,model_linear_svc,linear_svc,0.15,0.5470085470085471,0.6394557823129252,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_linear_svc_rule_0.25,linear_svc,0.2,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_linear_svc_rule_0.5,linear_svc,0.4,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6068376068376068,0.7160493827160493,0.8632478632478633,0.28967428967428976,last_quarter_by_subject
S4,model_svc_rbf,svc_rbf,0.45,0.5897435897435898,0.710843373493976,0.8974358974358975,0.32386232386232394,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6410256410256411,0.7200000000000001,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6153846153846154,0.7239263803680982,0.8717948717948718,0.2982212982212983,last_quarter_by_subject
S4,blend_svc_rbf_rule_0.75,svc_rbf,0.4,0.6324786324786325,0.7295597484276729,0.8376068376068376,0.2640332640332641,last_quarter_by_subject
S4,model_random_forest,random_forest,0.35,0.5641025641025641,0.7017543859649122,0.9401709401709402,0.36659736659736664,last_quarter_by_subject
S4,blend_random_forest_rule_0.25,random_forest,0.2,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_random_forest_rule_0.5,random_forest,0.25,0.6324786324786325,0.7225806451612902,0.8034188034188035,0.22984522984522993,last_quarter_by_subject
S4,blend_random_forest_rule_0.75,random_forest,0.4,0.6495726495726496,0.7320261437908497,0.7863247863247863,0.21275121275121278,last_quarter_by_subject
S4,model_extra_trees,extra_trees,0.45,0.6410256410256411,0.7162162162162161,0.7435897435897436,0.1700161700161701,last_quarter_by_subject
S4,blend_extra_trees_rule_0.25,extra_trees,0.2,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_extra_trees_rule_0.5,extra_trees,0.35,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,blend_extra_trees_rule_0.75,extra_trees,0.5,0.6495726495726496,0.7172413793103448,0.717948717948718,0.14437514437514443,last_quarter_by_subject
S4,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5213675213675214,0.6853932584269664,1.0,0.4264264264264265,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.2,0.6495726495726496,0.7210884353741497,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.4,0.6495726495726496,0.7210884353741497,0.7350427350427351,0.16146916146916157,last_quarter_by_subject
S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.45,0.6324786324786325,0.7189542483660131,0.7863247863247863,0.21275121275121278,last_quarter_by_subject
S4,model_mlp,mlp,0.35,0.6153846153846154,0.6853146853146853,0.7008547008547008,0.12728112728112728,last_quarter_by_subject
S4,blend_mlp_rule_0.25,mlp,0.2,0.6410256410256411,0.7341772151898734,0.8290598290598291,0.2554862554862556,last_quarter_by_subject
S4,blend_mlp_rule_0.5,mlp,0.35,0.6410256410256411,0.7341772151898734,0.8290598290598291,0.2554862554862556,last_quarter_by_subject
S4,blend_mlp_rule_0.75,mlp,0.2,0.6068376068376068,0.7195121951219512,0.8803418803418803,0.3067683067683068,last_quarter_by_subject
S4,model_lightgbm,lightgbm,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,blend_lightgbm_rule_0.25,lightgbm,0.15,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,blend_lightgbm_rule_0.5,lightgbm,0.35,0.6581196581196581,0.7333333333333333,0.7606837606837606,0.18711018711018712,last_quarter_by_subject
S4,blend_lightgbm_rule_0.75,lightgbm,0.4,0.6495726495726496,0.7388535031847132,0.8205128205128205,0.24693924693924696,last_quarter_by_subject
S4,model_catboost,catboost,0.5,0.6324786324786325,0.7152317880794702,0.7692307692307693,0.19565719565719575,last_quarter_by_subject
S4,blend_catboost_rule_0.25,catboost,0.15,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,blend_catboost_rule_0.5,catboost,0.25,0.6239316239316239,0.725,0.8461538461538461,0.2725802725802726,last_quarter_by_subject
S4,blend_catboost_rule_0.75,catboost,0.45,0.6410256410256411,0.7236842105263158,0.7777777777777778,0.20420420420420426,last_quarter_by_subject
S4,meta_rule_extra_trees,extra_trees,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,meta_rule_lightgbm,lightgbm,0.4,0.5811965811965812,0.703030303030303,0.8888888888888888,0.3153153153153153,last_quarter_by_subject
S4,meta_rule_catboost,catboost,0.45,0.5726495726495726,0.7023809523809522,0.9145299145299145,0.340956340956341,last_quarter_by_subject
S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5213675213675214,0.6853932584269664,1.0,0.4264264264264265,last_quarter_by_subject
Q1,rule_subject_strategy_tuned,rule,0.05,0.4934210526315789,0.5698324022346369,0.6644736842105263,0.17789650300247262,last_third_by_subject
Q1,model_logistic_regression,logistic_regression,0.05,0.5197368421052632,0.6604651162790698,0.9013157894736842,0.41473860826563047,last_third_by_subject
Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.5,0.6545454545454545,0.9342105263157895,0.4476333451077358,last_third_by_subject
Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.506578947368421,0.6636771300448431,0.9539473684210527,0.46737018721299894,last_third_by_subject
Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.5131578947368421,0.6696428571428572,0.9605263157894737,0.47394913458141996,last_third_by_subject
Q1,model_linear_svc,linear_svc,0.1,0.5197368421052632,0.6666666666666666,0.9276315789473685,0.44105439773931476,last_third_by_subject
Q1,blend_linear_svc_rule_0.25,linear_svc,0.05,0.5131578947368421,0.6696428571428572,0.9605263157894737,0.47394913458141996,last_third_by_subject
Q1,blend_linear_svc_rule_0.5,linear_svc,0.05,0.5197368421052632,0.6784140969162996,0.9802631578947368,0.4936859766866831,last_third_by_subject
Q1,blend_linear_svc_rule_0.75,linear_svc,0.05,0.5131578947368421,0.6754385964912281,0.9868421052631579,0.5002649240551041,last_third_by_subject
Q1,model_svc_rbf,svc_rbf,0.4,0.5592105263157895,0.6794258373205742,0.8618421052631579,0.37526492405510414,last_third_by_subject
Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,model_random_forest,random_forest,0.35,0.5394736842105263,0.6875,0.9605263157894737,0.47394913458141996,last_third_by_subject
Q1,blend_random_forest_rule_0.25,random_forest,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_random_forest_rule_0.5,random_forest,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_random_forest_rule_0.75,random_forest,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,model_extra_trees,extra_trees,0.45,0.5921052631578947,0.6868686868686869,0.7894736842105263,0.3028965030024726,last_third_by_subject
Q1,blend_extra_trees_rule_0.25,extra_trees,0.1,0.5328947368421053,0.6844444444444445,0.9671052631578947,0.480528081949841,last_third_by_subject
Q1,blend_extra_trees_rule_0.5,extra_trees,0.2,0.5328947368421053,0.6844444444444445,0.9671052631578947,0.480528081949841,last_third_by_subject
Q1,blend_extra_trees_rule_0.75,extra_trees,0.3,0.5328947368421053,0.6844444444444445,0.9671052631578947,0.480528081949841,last_third_by_subject
Q1,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.5197368421052632,0.6784140969162996,0.9802631578947368,0.4936859766866831,last_third_by_subject
Q1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.5131578947368421,0.6696428571428572,0.9605263157894737,0.47394913458141996,last_third_by_subject
Q1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.1,0.5197368421052632,0.6812227074235807,0.993421052631579,0.5068438714235253,last_third_by_subject
Q1,model_mlp,mlp,0.05,0.5592105263157895,0.6824644549763033,0.875,0.3884228187919463,last_third_by_subject
Q1,blend_mlp_rule_0.25,mlp,0.05,0.506578947368421,0.6575342465753424,0.9276315789473685,0.44105439773931476,last_third_by_subject
Q1,blend_mlp_rule_0.5,mlp,0.05,0.5131578947368421,0.6666666666666666,0.9473684210526315,0.4607912398445778,last_third_by_subject
Q1,blend_mlp_rule_0.75,mlp,0.05,0.5131578947368421,0.6666666666666666,0.9473684210526315,0.4607912398445778,last_third_by_subject
Q1,model_lightgbm,lightgbm,0.35,0.5526315789473685,0.6851851851851853,0.9078947368421053,0.4213175556340516,last_third_by_subject
Q1,blend_lightgbm_rule_0.25,lightgbm,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,blend_lightgbm_rule_0.5,lightgbm,0.15,0.5197368421052632,0.6784140969162996,0.9802631578947368,0.4936859766866831,last_third_by_subject
Q1,blend_lightgbm_rule_0.75,lightgbm,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,model_catboost,catboost,0.4,0.5592105263157895,0.6940639269406392,0.9276315789473685,0.44105439773931476,last_third_by_subject
Q1,blend_catboost_rule_0.25,catboost,0.1,0.5263157894736842,0.6814159292035399,0.9736842105263158,0.4871070293182621,last_third_by_subject
Q1,blend_catboost_rule_0.5,catboost,0.2,0.5263157894736842,0.6814159292035399,0.9736842105263158,0.4871070293182621,last_third_by_subject
Q1,blend_catboost_rule_0.75,catboost,0.3,0.5263157894736842,0.6814159292035399,0.9736842105263158,0.4871070293182621,last_third_by_subject
Q1,meta_rule_extra_trees,extra_trees,0.35,0.5263157894736842,0.6842105263157895,0.9868421052631579,0.5002649240551041,last_third_by_subject
Q1,meta_rule_lightgbm,lightgbm,0.05,0.5131578947368421,0.6782608695652175,1.0,0.5134228187919463,last_third_by_subject
Q1,meta_rule_catboost,catboost,0.35,0.5328947368421053,0.6872246696035244,0.9802631578947368,0.4936859766866831,last_third_by_subject
Q1,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.5197368421052632,0.6784140969162996,0.9802631578947368,0.4936859766866831,last_third_by_subject
Q2,rule_subject_strategy_tuned,rule,0.05,0.5526315789473685,0.6666666666666667,0.756578947368421,0.20624337689862238,last_third_by_subject
Q2,model_logistic_regression,logistic_regression,0.1,0.5986842105263158,0.7136150234741784,0.8157894736842105,0.26545390321441187,last_third_by_subject
Q2,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.5789473684210527,0.7264957264957265,0.9539473684210527,0.403611797951254,last_third_by_subject
Q2,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.5986842105263158,0.7426160337552743,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.5986842105263158,0.7426160337552743,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,model_linear_svc,linear_svc,0.05,0.5789473684210527,0.7264957264957265,0.9539473684210527,0.403611797951254,last_third_by_subject
Q2,blend_linear_svc_rule_0.25,linear_svc,0.05,0.5855263157894737,0.7319148936170212,0.9605263157894737,0.41019074531967503,last_third_by_subject
Q2,blend_linear_svc_rule_0.5,linear_svc,0.05,0.5986842105263158,0.7426160337552743,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,blend_linear_svc_rule_0.75,linear_svc,0.05,0.5986842105263158,0.7426160337552743,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,model_svc_rbf,svc_rbf,0.35,0.6118421052631579,0.751054852320675,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,blend_svc_rbf_rule_0.5,svc_rbf,0.2,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,model_random_forest,random_forest,0.4,0.6118421052631579,0.751054852320675,0.9736842105263158,0.4233486400565172,last_third_by_subject
Q2,blend_random_forest_rule_0.25,random_forest,0.1,0.5921052631578947,0.7416666666666666,0.993421052631579,0.44308548216178034,last_third_by_subject
Q2,blend_random_forest_rule_0.5,random_forest,0.2,0.5921052631578947,0.7416666666666666,0.993421052631579,0.44308548216178034,last_third_by_subject
Q2,blend_random_forest_rule_0.75,random_forest,0.3,0.5921052631578947,0.7416666666666666,0.993421052631579,0.44308548216178034,last_third_by_subject
Q2,model_extra_trees,extra_trees,0.4,0.625,0.748898678414097,0.9078947368421053,0.35755916637230667,last_third_by_subject
Q2,blend_extra_trees_rule_0.25,extra_trees,0.1,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,blend_extra_trees_rule_0.5,extra_trees,0.2,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,blend_extra_trees_rule_0.75,extra_trees,0.3,0.5986842105263158,0.7447698744769875,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.5723684210526315,0.7280334728033472,0.9868421052631579,0.4365065347933592,last_third_by_subject
Q2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,model_mlp,mlp,0.05,0.5855263157894737,0.7123287671232876,0.8552631578947368,0.3049275874249382,last_third_by_subject
Q2,blend_mlp_rule_0.25,mlp,0.05,0.5657894736842105,0.7130434782608694,0.9276315789473685,0.37729600847756983,last_third_by_subject
Q2,blend_mlp_rule_0.5,mlp,0.05,0.5789473684210527,0.7264957264957265,0.9539473684210527,0.403611797951254,last_third_by_subject
Q2,blend_mlp_rule_0.75,mlp,0.05,0.5855263157894737,0.7319148936170212,0.9605263157894737,0.41019074531967503,last_third_by_subject
Q2,model_lightgbm,lightgbm,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,blend_lightgbm_rule_0.25,lightgbm,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,blend_lightgbm_rule_0.5,lightgbm,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,blend_lightgbm_rule_0.75,lightgbm,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,model_catboost,catboost,0.35,0.6052631578947368,0.7478991596638656,0.9802631578947368,0.4299275874249382,last_third_by_subject
Q2,blend_catboost_rule_0.25,catboost,0.1,0.5921052631578947,0.7416666666666666,0.993421052631579,0.44308548216178034,last_third_by_subject
Q2,blend_catboost_rule_0.5,catboost,0.25,0.6052631578947368,0.7457627118644068,0.9671052631578947,0.41676969268809605,last_third_by_subject
Q2,blend_catboost_rule_0.75,catboost,0.25,0.5921052631578947,0.7416666666666666,0.993421052631579,0.44308548216178034,last_third_by_subject
Q2,meta_rule_extra_trees,extra_trees,0.4,0.6381578947368421,0.761904761904762,0.9342105263157895,0.38387495584599085,last_third_by_subject
Q2,meta_rule_lightgbm,lightgbm,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q2,meta_rule_catboost,catboost,0.45,0.618421052631579,0.7456140350877193,0.9144736842105263,0.3641381137407277,last_third_by_subject
Q2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5855263157894737,0.7385892116182573,1.0,0.44966442953020136,last_third_by_subject
Q3,rule_subject_strategy_tuned,rule,0.05,0.631578947368421,0.7333333333333333,0.75,0.16610738255033553,last_third_by_subject
Q3,model_logistic_regression,logistic_regression,0.05,0.631578947368421,0.7407407407407408,0.7894736842105263,0.20558106676086185,last_third_by_subject
Q3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6447368421052632,0.7692307692307693,0.9078947368421053,0.32400211939244083,last_third_by_subject
Q3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6513157894736842,0.774468085106383,0.9144736842105263,0.33058106676086185,last_third_by_subject
Q3,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6513157894736842,0.7763713080168776,0.9276315789473685,0.343738961497704,last_third_by_subject
Q3,model_linear_svc,linear_svc,0.05,0.631578947368421,0.7647058823529411,0.9342105263157895,0.350317908866125,last_third_by_subject
Q3,blend_linear_svc_rule_0.25,linear_svc,0.1,0.6578947368421053,0.7758620689655172,0.8947368421052632,0.3108442246555987,last_third_by_subject
Q3,blend_linear_svc_rule_0.5,linear_svc,0.2,0.6578947368421053,0.7758620689655172,0.8947368421052632,0.3108442246555987,last_third_by_subject
Q3,blend_linear_svc_rule_0.75,linear_svc,0.05,0.6381578947368421,0.7755102040816326,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,model_svc_rbf,svc_rbf,0.45,0.6842105263157895,0.7931034482758621,0.8947368421052632,0.3108442246555987,last_third_by_subject
Q3,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.6447368421052632,0.7804878048780487,0.9868421052631579,0.4029494878134934,last_third_by_subject
Q3,blend_svc_rbf_rule_0.5,svc_rbf,0.2,0.6447368421052632,0.7804878048780487,0.9868421052631579,0.4029494878134934,last_third_by_subject
Q3,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6578947368421053,0.7833333333333333,0.9473684210526315,0.36347580360296705,last_third_by_subject
Q3,model_random_forest,random_forest,0.45,0.6907894736842105,0.789237668161435,0.8355263157894737,0.2516336983398092,last_third_by_subject
Q3,blend_random_forest_rule_0.25,random_forest,0.05,0.631578947368421,0.7741935483870968,1.0,0.4161073825503355,last_third_by_subject
Q3,blend_random_forest_rule_0.5,random_forest,0.25,0.6710526315789473,0.788135593220339,0.9210526315789473,0.33716001412928287,last_third_by_subject
Q3,blend_random_forest_rule_0.75,random_forest,0.4,0.6710526315789473,0.7844827586206896,0.8947368421052632,0.3108442246555987,last_third_by_subject
Q3,model_extra_trees,extra_trees,0.45,0.6842105263157895,0.7837837837837837,0.8289473684210527,0.24505475097138818,last_third_by_subject
Q3,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6578947368421053,0.7851239669421488,0.9605263157894737,0.3766336983398092,last_third_by_subject
Q3,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6578947368421053,0.7851239669421488,0.9605263157894737,0.3766336983398092,last_third_by_subject
Q3,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6578947368421053,0.7851239669421488,0.9605263157894737,0.3766336983398092,last_third_by_subject
Q3,model_hist_gradient_boosting,hist_gradient_boosting,0.2,0.6513157894736842,0.7818930041152263,0.9671052631578947,0.3832126457082302,last_third_by_subject
Q3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.6513157894736842,0.7836734693877551,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.1,0.6513157894736842,0.7836734693877551,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.15,0.6513157894736842,0.7836734693877551,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,model_mlp,mlp,0.25,0.6842105263157895,0.7798165137614679,0.8026315789473685,0.218738961497704,last_third_by_subject
Q3,blend_mlp_rule_0.25,mlp,0.05,0.6578947368421053,0.7833333333333333,0.9473684210526315,0.36347580360296705,last_third_by_subject
Q3,blend_mlp_rule_0.5,mlp,0.25,0.6710526315789473,0.7863247863247863,0.9078947368421053,0.32400211939244083,last_third_by_subject
Q3,blend_mlp_rule_0.75,mlp,0.2,0.6644736842105263,0.7848101265822784,0.9276315789473685,0.343738961497704,last_third_by_subject
Q3,model_lightgbm,lightgbm,0.35,0.6710526315789473,0.7899159663865546,0.9342105263157895,0.350317908866125,last_third_by_subject
