fold,target,submission_strategy,model_name,shrink_alpha,logloss
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.0,0.6628495628312145
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.15,0.6537339750098184
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.25,0.6481809906519808
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.35,0.6430329903245218
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.5,0.6360511332325068
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,0.75,0.6263477851685221
last_third_by_subject,Q3,meta_rule_extra_trees,extra_trees,1.0,0.619062874185891
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.0,0.6628495628312145
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.15,0.654619686393772
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.25,0.6503476438769725
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.35,0.6470343530605801
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.5,0.6438716561708052
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,0.75,0.6436239830973011
last_third_by_subject,Q3,meta_rule_lightgbm,lightgbm,1.0,0.650437925079837
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.0,0.6628495628312145
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.15,0.6517651463734224
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.25,0.6449816603367559
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.35,0.638667280903398
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.5,0.6300543181435588
last_third_by_subject,Q3,meta_rule_catboost,catboost,0.75,0.6179453109668879
last_third_by_subject,Q3,meta_rule_catboost,catboost,1.0,0.6086449837193991
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.0,0.6628495628312145
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6524450015902069
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6477957341651971
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6449638256910923
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.5,0.6442184989356762
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.75,0.6533558971892075
last_third_by_subject,Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,1.0,0.6796341818388105
last_third_by_subject,S1,history_blend,history,1.0,0.5736854150605486
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.0,0.6142841097592358
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.15,0.5797633647032182
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.25,0.5680586801398241
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.35,0.5653247331626319
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.5,0.5804844335514305
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,0.75,0.6897910437443692
last_third_by_subject,S1,rule_subject_strategy_tuned,rule,1.0,2.605628529868518
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.0,0.6142841097592358
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.15,0.6212564284957686
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.25,0.6351384014553699
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.35,0.6565281483217329
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.5,0.7047620350044518
last_third_by_subject,S1,model_logistic_regression,logistic_regression,0.75,0.8513638976925336
last_third_by_subject,S1,model_logistic_regression,logistic_regression,1.0,1.5002900196240256
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.0,0.6142841097592358
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.15,0.5879046594285195
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.25,0.5786152794713324
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.35,0.5756775399602415
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.5,0.5842524579145865
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,0.75,0.6493550014704244
last_third_by_subject,S1,blend_logistic_regression_rule_0.25,logistic_regression,1.0,1.1195739285550852
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.0,0.6142841097592358
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.15,0.5975368952481788
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.25,0.5933453428310438
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.35,0.5944634872940171
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.5,0.6068899098561379
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,0.75,0.668832623913804
last_third_by_subject,S1,blend_logistic_regression_rule_0.5,logistic_regression,1.0,1.0346158394812328
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.0,0.6142841097592358
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.15,0.6086441702957631
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.25,0.6121190392187202
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.35,0.6211684012838947
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.5,0.646024823647453
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,0.75,0.7293922170173828
last_third_by_subject,S1,blend_logistic_regression_rule_0.75,logistic_regression,1.0,1.0768327276857839
last_third_by_subject,S1,model_linear_svc,linear_svc,0.0,0.6142841097592358
last_third_by_subject,S1,model_linear_svc,linear_svc,0.15,0.6178596285881252
last_third_by_subject,S1,model_linear_svc,linear_svc,0.25,0.6272969561952856
last_third_by_subject,S1,model_linear_svc,linear_svc,0.35,0.6422544326551227
last_third_by_subject,S1,model_linear_svc,linear_svc,0.5,0.675969808787313
last_third_by_subject,S1,model_linear_svc,linear_svc,0.75,0.7738217658082371
last_third_by_subject,S1,model_linear_svc,linear_svc,1.0,1.0431774573644088
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.0,0.6142841097592358
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.15,0.5870700634576531
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.25,0.5767030272149951
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.35,0.5722013276921296
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.5,0.577152716612429
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,0.75,0.6284981960728659
last_third_by_subject,S1,blend_linear_svc_rule_0.25,linear_svc,1.0,0.8770868374710936
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.0,0.6142841097592358
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.15,0.5958735259764472
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.25,0.5895678133776243
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.35,0.5876911510058497
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.5,0.5934888074369341
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,0.75,0.6331745215848347
last_third_by_subject,S1,blend_linear_svc_rule_0.5,linear_svc,1.0,0.7887130660143399
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.0,0.6142841097592358
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6061357815248298
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.25,0.606414167497309
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.35,0.6109547139719566
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.5,0.6259925159878112
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,0.75,0.6785302277831518
last_third_by_subject,S1,blend_linear_svc_rule_0.75,linear_svc,1.0,0.8201824207502414
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.0,0.6142841097592358
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.15,0.608458826974326
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.25,0.6052714425332479
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.35,0.6026085988414959
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.5,0.5995513535663127
last_third_by_subject,S1,model_svc_rbf,svc_rbf,0.75,0.5968302659553317
last_third_by_subject,S1,model_svc_rbf,svc_rbf,1.0,0.596965225041346
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.0,0.6142841097592358
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.5853239307975537
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.25,0.5729467064769713
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.35,0.5657925146513838
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.5,0.5651673553356069
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,0.75,0.597130267849807
last_third_by_subject,S1,blend_svc_rbf_rule_0.25,svc_rbf,1.0,0.7033645268855897
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.0,0.6142841097592358
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.5919548886868519
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.5808151203122397
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.35,0.5724238856121873
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.5,0.5648314020296161
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,0.75,0.5661060424247801
last_third_by_subject,S1,blend_svc_rbf_rule_0.5,svc_rbf,1.0,0.588935510193308
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.0,0.6142841097592358
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.15,0.5996606343051774
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.5915849726580137
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.5847347135078867
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.5,0.5766251140123956
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,0.75,0.56867117105027
last_third_by_subject,S1,blend_svc_rbf_rule_0.75,svc_rbf,1.0,0.5678606776840486
last_third_by_subject,S1,model_random_forest,random_forest,0.0,0.6142841097592358
last_third_by_subject,S1,model_random_forest,random_forest,0.15,0.6049422014160917
last_third_by_subject,S1,model_random_forest,random_forest,0.25,0.6005969195326046
last_third_by_subject,S1,model_random_forest,random_forest,0.35,0.5976317377730707
last_third_by_subject,S1,model_random_forest,random_forest,0.5,0.5956236077438787
last_third_by_subject,S1,model_random_forest,random_forest,0.75,0.5985321082547236
last_third_by_subject,S1,model_random_forest,random_forest,1.0,0.6094379888954911
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.0,0.6142841097592358
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.15,0.5844470196695883
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.25,0.5716892451023824
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.35,0.5642331318046875
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.5,0.563231554391703
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,0.75,0.5949010453328322
last_third_by_subject,S1,blend_random_forest_rule_0.25,random_forest,1.0,0.7060925358866255
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.0,0.6142841097592358
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.15,0.5902180653237556
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.25,0.5784327906049308
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.35,0.5696957124893881
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.5,0.5620715397085524
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,0.75,0.5648320773223572
last_third_by_subject,S1,blend_random_forest_rule_0.5,random_forest,1.0,0.5935633093359701
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.0,0.6142841097592358
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.15,0.5970531061569586
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.25,0.5880976239938212
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.35,0.5809411039520935
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.5,0.5733430350166768
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,0.75,0.5688066996920073
last_third_by_subject,S1,blend_random_forest_rule_0.75,random_forest,1.0,0.5754599863266374
last_third_by_subject,S1,model_extra_trees,extra_trees,0.0,0.6142841097592358
last_third_by_subject,S1,model_extra_trees,extra_trees,0.15,0.6072463562286617
last_third_by_subject,S1,model_extra_trees,extra_trees,0.25,0.6044179737903518
last_third_by_subject,S1,model_extra_trees,extra_trees,0.35,0.6029561440252187
last_third_by_subject,S1,model_extra_trees,extra_trees,0.5,0.6031749843372572
last_third_by_subject,S1,model_extra_trees,extra_trees,0.75,0.6096816653708539
last_third_by_subject,S1,model_extra_trees,extra_trees,1.0,0.6238976461760813
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.0,0.6142841097592358
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.15,0.5849471482608946
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.25,0.5724277747196438
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.35,0.5651245962320943
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.5,0.5641587192249405
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,0.75,0.5950840978690936
last_third_by_subject,S1,blend_extra_trees_rule_0.25,extra_trees,1.0,0.7026995523977356
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.0,0.6142841097592358
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.15,0.5912721381934214
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.25,0.5800694625217334
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.35,0.5718156206880463
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.5,0.5647144876628064
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,0.75,0.5676860293270701
last_third_by_subject,S1,blend_extra_trees_rule_0.5,extra_trees,1.0,0.5952582629935325
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.0,0.6142841097592358
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.15,0.5987099886802498
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.25,0.5907680093296344
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.35,0.5845543200663492
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.5,0.5782346238913855
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,0.75,0.5754215214344519
last_third_by_subject,S1,blend_extra_trees_rule_0.75,extra_trees,1.0,0.5830963449892324
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.0,0.6142841097592358
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6048445449231233
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6008847292739683
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.35,0.5987358908154821
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.5,0.5989590271802093
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,0.75,0.6095443538353773
last_third_by_subject,S1,model_hist_gradient_boosting,hist_gradient_boosting,1.0,0.6377852966807956
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.0,0.6142841097592358
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.5846620109075163
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.25,0.5725199077956028
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.35,0.5661967301823455
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.5,0.5682696506894597
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.75,0.6122116534661992
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,1.0,0.775096615167826
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.0,0.6142841097592358
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.5904708955972001
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.25,0.5795051196089154
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.35,0.572251362015921
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.5,0.5684664354186765
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.75,0.5845217844199673
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,1.0,0.6490356364982239
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.0,0.6142841097592358
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.15,0.5971929183102368
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.5889495030210901
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.35,0.5831032006840736
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.5,0.5788543463590121
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.75,0.5852633726839599
last_third_by_subject,S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,1.0,0.6166141588645515
last_third_by_subject,S1,model_mlp,mlp,0.0,0.6142841097592358
last_third_by_subject,S1,model_mlp,mlp,0.15,0.6085062415388705
last_third_by_subject,S1,model_mlp,mlp,0.25,0.6146423121482751
last_third_by_subject,S1,model_mlp,mlp,0.35,0.6288042699851657
last_third_by_subject,S1,model_mlp,mlp,0.5,0.6671681689327071
last_third_by_subject,S1,model_mlp,mlp,0.75,0.8014735944660304
last_third_by_subject,S1,model_mlp,mlp,1.0,1.476163832260129
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.0,0.6142841097592358
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.15,0.5849381784664998
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.25,0.5740429743177828
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.35,0.569737134268905
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.5,0.5766797254903525
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,0.75,0.6406026373071644
last_third_by_subject,S1,blend_mlp_rule_0.25,mlp,1.0,1.1537345951833562
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.0,0.6142841097592358
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.15,0.5914709557228811
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.25,0.5838865570804338
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.35,0.5820419394337002
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.5,0.5907780320752337
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,0.75,0.6491157440830658
last_third_by_subject,S1,blend_mlp_rule_0.5,mlp,1.0,1.0542577801343953
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.0,0.6142841097592358
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.15,0.5993245298749702
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.25,0.5973804773875956
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.35,0.6015475265773781
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.5,0.6200267314733003
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,0.75,0.6959670857767787
last_third_by_subject,S1,blend_mlp_rule_0.75,mlp,1.0,1.079425370688504
last_third_by_subject,S1,model_lightgbm,lightgbm,0.0,0.6142841097592358
last_third_by_subject,S1,model_lightgbm,lightgbm,0.15,0.6040222998372247
last_third_by_subject,S1,model_lightgbm,lightgbm,0.25,0.598333556035044
last_third_by_subject,S1,model_lightgbm,lightgbm,0.35,0.5935108085106241
last_third_by_subject,S1,model_lightgbm,lightgbm,0.5,0.5878353139751443
last_third_by_subject,S1,model_lightgbm,lightgbm,0.75,0.5824389638139168
last_third_by_subject,S1,model_lightgbm,lightgbm,1.0,0.5822839390918091
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.0,0.6142841097592358
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.15,0.5842673843879665
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.25,0.5713737114500163
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.35,0.5638745901178699
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.5,0.5631419275140642
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,0.75,0.5968949786479911
last_third_by_subject,S1,blend_lightgbm_rule_0.25,lightgbm,1.0,0.7143366799586857
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.0,0.6142841097592358
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.15,0.5898042732915616
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.25,0.5775500838409477
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.35,0.5683159583892704
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.5,0.5600420372566974
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,0.75,0.5623306481526726
last_third_by_subject,S1,blend_lightgbm_rule_0.5,lightgbm,1.0,0.5914550730161023
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.0,0.6142841097592358
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.15,0.5963815011618184
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.25,0.5865221060760825
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.35,0.5782048954040239
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.5,0.5685107906733059
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,0.75,0.5597935395787799
last_third_by_subject,S1,blend_lightgbm_rule_0.75,lightgbm,1.0,0.5614393763504538
last_third_by_subject,S1,model_catboost,catboost,0.0,0.6142841097592358
last_third_by_subject,S1,model_catboost,catboost,0.15,0.6064889824122998
last_third_by_subject,S1,model_catboost,catboost,0.25,0.6021752848974989
last_third_by_subject,S1,model_catboost,catboost,0.35,0.5985249663479311
last_third_by_subject,S1,model_catboost,catboost,0.5,0.5942372841651533
last_third_by_subject,S1,model_catboost,catboost,0.75,0.590136946315803
last_third_by_subject,S1,model_catboost,catboost,1.0,0.5898128088839458
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.0,0.6142841097592358
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.15,0.5849263467107414
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.25,0.5724604689704861
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.35,0.5653908504245626
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.5,0.5653179789580655
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,0.75,0.6001733243675318
last_third_by_subject,S1,blend_catboost_rule_0.25,catboost,1.0,0.7170602372611468
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.0,0.6142841097592358
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.15,0.5910881203679316
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.25,0.5796125116659601
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.35,0.5710992916320641
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.5,0.563788337530994
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,0.75,0.5672010533115088
last_third_by_subject,S1,blend_catboost_rule_0.5,catboost,1.0,0.5958484777900412
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.0,0.6142841097592358
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.15,0.5982653422110664
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.25,0.5894924863250328
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.35,0.5821298663716553
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.5,0.5736130266159594
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,0.75,0.5660768315174838
last_third_by_subject,S1,blend_catboost_rule_0.75,catboost,1.0,0.5674903831666397
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.0,0.6142841097592358
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.15,0.6064413318356895
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.25,0.603248107645236
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.35,0.6015369843680466
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.5,0.6015741380113632
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,0.75,0.6082522734284882
last_third_by_subject,S1,meta_rule_extra_trees,extra_trees,1.0,0.6232679814252122
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.0,0.6142841097592358
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.15,0.6037727134577922
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.25,0.5979044374194318
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.35,0.5928963277145015
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.5,0.5869361359351771
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,0.75,0.5810474514976116
last_third_by_subject,S1,meta_rule_lightgbm,lightgbm,1.0,0.5803407968108752
last_third_by_subject,S1,meta_rule_catboost,catboost,0.0,0.6142841097592358
last_third_by_subject,S1,meta_rule_catboost,catboost,0.15,0.6042822231896259
last_third_by_subject,S1,meta_rule_catboost,catboost,0.25,0.5984058826310431
last_third_by_subject,S1,meta_rule_catboost,catboost,0.35,0.5931182672260684
last_third_by_subject,S1,meta_rule_catboost,catboost,0.5,0.5862283779704162
last_third_by_subject,S1,meta_rule_catboost,catboost,0.75,0.5773612022550467
last_third_by_subject,S1,meta_rule_catboost,catboost,1.0,0.571630602798794
last_third_by_subject,S1,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.0,0.6142841097592358
